cve_id,repo,tag,release_line,branch_context_id,vulnerability_predicate_state,fix_predicate_state,fix_reachability_state,boundary_state,function_scope_match_kind,evidence_refs,final_tri_state,final_reason,included_in_primary_prediction
CVE-2020-11984,httpd,2.2.14,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.15,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.16,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.17,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.18,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.19,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.2,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.20,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.21,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.22,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.23,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.24,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.25,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.26,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.27,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.28,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.29,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.3,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.30,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.31,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.32,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.33,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.34,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.4,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.5,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.6,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.7,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.8,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.2.9,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.0,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.1,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.10,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.11,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.12,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.13,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.14,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.15,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
CVE-2020-11984,httpd,2.3.16,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,branch-context-v1-2-1:70aade2b947d64db3a69|branch-context-v1-2-1:c59c8a085a25b0d82365,unknown,strong_absent,absent,unknown,unavailable,"[""fix:0c543e3f5b3881d515d6235f152aacaaaf3aba72:no"", ""fix:fb08e475bf322f081665fa6f9d9e346136df9337:no"", ""history-event:a03bbda9bdf08423dd2e3c2dafbdcf2ad046b9fe3bd4b2f4a7f68ff44c44f450"", ""history-event:d182fd435caea3ca4a4be4f67acd7a57b83f430feb3040ab31cfd6fb8ff63e28""]",unknown,all_branch_contexts_unknown:branch_context_membership_unverified,False
