cve_id,repo_id,fix_commit_sha,status,reason,parent_count,all_parents_resolve,is_merge,reachable_from_indexed_refs,reachability_basis,containing_ref_count
CVE-2020-22044,FFmpeg,3a04214c60949185c263ec76692c3b34d6232235,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22044,FFmpeg,525d855c60acfa9868acd0b2a9d5ddcfd767e935,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22044,FFmpeg,1d479300cbe0522c233b7d51148aea2b29bd29ad,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22044,FFmpeg,13dfa808701732e999dec588b7ff6a96414b90ab,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22044,FFmpeg,c7c2f4975b23dc2ba6b3324a41bb495fcb4656d6,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22046,FFmpeg,02fd294a333baaa55501eb0a26b86c99a80e4569,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22046,FFmpeg,48722306331bfa60096a2699f8b2a51c57f9a951,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22046,FFmpeg,097c917c147661f5378dae8fe3f7e46f43236426,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22046,FFmpeg,1a541dc0c5e1279251c9ed4cd416005fcca6e748,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22046,FFmpeg,bbc9751da67286d27f379dbe3b52ee3b55b0503e,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22048,FFmpeg,7d4c2d90b3997542a2dece32a1234f3bc3629610,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22048,FFmpeg,e7dbee00f0d356aaa4a2033b9caf8173a32afd4d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22048,FFmpeg,ee981f7ceb2c20dbfc5a2f5f27b0c44032eac798,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22048,FFmpeg,fddef964e8aa4a2c123e470db1436a082ff6bcf3,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22048,FFmpeg,64d2e0b20066058cf1c6dc3c49adab6d18d66fcc,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22049,FFmpeg,373c1c9b691fd4c6831b3a114a006b639304c2af,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22051,FFmpeg,673fce6d40d9a594fb7a0ea17d296b7d3d9ea856,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-22054,FFmpeg,6f2a3958cfac135c60b509a61a4fd39432d8f9a9,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-24995,FFmpeg,d6f293353c94c7ce200f6e0975ae3de49787f91f,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-3566,FFmpeg,3bce9e9b3ea35c54bacccc793d7da99ea5157532,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-30123,FFmpeg,d6f293353c94c7ce200f6e0975ae3de49787f91f,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-33815,FFmpeg,43bdf562c3f69261d742dd35dfe5147fb3c007d0,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-33815,FFmpeg,26d3c81bc5ef2f8c3f09d45eaeacfb4b1139a777,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38090,FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38091,FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38092,FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38093,FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38094,FFmpeg,99f8d32129dd233d4eb2efa44678a0bc44869f23,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,c7b205dedd05a4983ab3ce557fdb06aa886127c9,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,eeda5a1bd42320d227e52d8b05b37986d143cce3,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,46bbf194c44e49f08bbb028c5b933a901a84a7bd,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,ff3ae6999959150ef488b170bbcc2fb6610b3572,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,7c455ee86a79b54857361e2a6eaf8a23783eaf3b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,e61b25e2557394e640a5aae901473785a4b23db5,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,7150f9575671f898382c370acae35f9087a30ba1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38114,FFmpeg,796a84fd047099ba25329ee2c420d11709ebe8b1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,a5f40432b4deeae9b371e5a2d4395343ffcfa359,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,5976047ae0227fe4fdaea6b7d1bf6eb671984da6,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,db3dd0545cdf690ee22f8b9807096d580bb8eb24,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,8028e18988445e13102d6f65b6f19b6805735698,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,bc9e0b6cd2839acbac8da3232d715eb66857e453,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,fb993619d1035fa9646506925ea70fb122038999,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38171,FFmpeg,9f38effa59e2f7d9a0475cd90c02bbd76c8e75a1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38291,FFmpeg,94551f3197a8570b13830f636c68f3507cd0bb7b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38291,FFmpeg,dfb9a3f7f3ca35eb2dbedb79d117bf14a796e709,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38291,FFmpeg,d17624507ac5c2622fa8de74d213d8ba3df6387c,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38291,FFmpeg,76470ae27fc8cd48890ee0cb6ff20c46bd984f67,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38291,FFmpeg,07dec5b0c383ebd6053bdf0a022dfe4aa01b9b70,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38291,FFmpeg,e01d306c647b5827102260b885faa223b646d2d1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-38291,FFmpeg,a4a3fd814aac900175ec4a2811cb5bf98c1ddad3,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1475,FFmpeg,fa2e4afe8d0a23fac37392ef6506cfc9841f8d3d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1475,FFmpeg,757da974b21833529cc41bdcc9684c29660cdfa8,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-2566,FFmpeg,6f53f0d09ea4c9c7f7354f018a87ef840315207d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-2566,FFmpeg,c953baa084607dd1d84c3bfcce3cf6a87c3e6e05,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-1255,openssl,bc2f61ad70971869b242fc1cb445b98bad50074a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-6129,openssl,5b139f95c9a47a55a0c54100f3837b1eee942b04,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1434,openssl,7d56a74a96828985db7354a55227a511615f732b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-3711,openssl,59f5e75f3bced8fc0e130d72a3f582cf7b480b46,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-2068,openssl,2c9c35870601b4a44d86ddbf512b38df38285cfa,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1473,openssl,64c85430f95200b6b51fe9475bd5203f7c19daf1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-4603,openssl,3559e868e58005d15c6013a0c1fd832e51c73397,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-1971,openssl,f960d81215ebf3f65e03d4d5d857fb9b666d6920,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-3817,openssl,6a1eb62c29db6cb5eec707f9338aee00f44e26f5,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0778,openssl,a466912611aa6cbdf550cd10601390e587451246,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-3602,openssl,fe3b639dc19b325846f4f6801f2f4604f56e3de3,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-5363,openssl,5f69f5c65e483928c4b28ed16af6e5742929f1ee,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-23840,openssl,6a51b9e1d0cf0bf8515f7201b68fb0a3482b3dc1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-5678,openssl,db925ae2e65d0d925adef429afc37f75bd1c2017,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-4741,openssl,e5093133c35ca82874ad83697af76f4b0f7e3bd8,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-2511,openssl,e9d7083e241670332e0443da0f0d4ffb52829f08,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1343,openssl,2eda98790c5c2741d76d23cc1e74b0dc4f4b391a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0401,openssl,d3b6dfd70db844c4499bec6ad6601623a565e674,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-6237,openssl,18c02492138d1eb8b6548cb26e7b625fb2414a2a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-4807,openssl,4bfac4471f53c4f74c8d81020beb938f92d84ca5,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-3449,openssl,fb9fa6b51defd48157eeb207f52181f735d96148,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-6119,openssl,7dfcee2cd2a63b2c64b9b4b0850be64cb695b0a0,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-3358,openssl,5485c56679d7c49b96e8fc8ca708b0b7e7c03c4b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-4203,openssl,c927a3492698c254637da836762f9b1f86cffabc,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-23841,openssl,122a19ab48091c657f7cb1fb3af9fc07bd557bbf,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-0727,openssl,775acfdbd0c6af9ac855f34969cdab0c0c90844a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0217,openssl,23985bac83fd50c8e29431009302b5442f985096,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1292,openssl,1ad73b4d27bd8c1b369a3cd453681d3a4f1bb9b2,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-4304,openssl,8e257b86e5812c6e1cfa9e8e5f5660ac7bed899d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-3446,openssl,fc9867c1e03c22ebf56943be205202e576aabf23,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0215,openssl,8818064ce3c3c0f1b740a5aaba2a987e75bfbafd,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-3450,openssl,2a40b7bc7b94dd7de897a74571e7024f0cf0d63b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-2097,openssl,a98f339ddd7e8f487d6e0088d4a9a42324885a93,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-2975,openssl,6a83f0c958811f07e0d11dfc6b5a6a98edfd5bdc,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-2650,openssl,db779b0e10b047f2585615e0b8f2acdf21f8544a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0464,openssl,2017771e2db3e2b96f89bbe8766c3209f6a99545,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-3786,openssl,c42165b5706e42f67ef8ef4c351a9a4c5d21639a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0286,openssl,2f7530077e0ef79d98718138716bc51ca0cad658,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0466,openssl,fc814a30fc4f0bc54fcea7d9a7462f5457aab061,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-5535,openssl,e86ac436f0bd54d4517745483e2315650fae7b2c,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-4450,openssl,63bcf189be73a9cc1264059bed6f57974be74a83,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-2274,openssl,4d8a88c134df634ba610ff8db1eb8478ac5fd345,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-9143,openssl,c0d3e4d32d2805f49bec30547f225bc4d092e1f4,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-3996,openssl,7725e7bfe6f2ce8146b6552b44e0d226be7638e7,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-3712,openssl,94d23fcff9b2a7a8368dfe52214d5c2569882c11,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0216,openssl,934a04f0e775309cadbef0aa6b9692e1b12a76c6,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4160,openssl,3bf7b73ea7123045b8f972badc67ed6878e6c37f,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2023-0465,openssl,facfb1ab745646e97a1920977ae4a9965ea61d5c,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4044,openssl,758754966791c537ea95241438454aa86f91f256,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-1967,openssl,eb563247aef3e83dda7679c43f9649270462e5b1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-24479,wireshark,c3720cff158c265dec2a0c6104b1d65954ae6bfd,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39926,wireshark,acaaad150b75a295184588c4127698a77493c9f0,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-26422,wireshark,4227e5a1adef8ccce29fba0e272a13bc7c312041,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-24476,wireshark,108217f4bb1afb8b25fc705c2722b3e328b1ad78,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-26421,wireshark,d5f2657825e63e4126ebd7d13a59f3c6e8a9e4e1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0581,wireshark,9cd66b270c4b182d806d879850d510b5ee67ba37,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4190,wireshark,a03f43645d072b7caaa9b204067095481137a2a0,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-3190,wireshark,67326401a595fffbc67eeed48eb6c55d66a55f67,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39922,wireshark,b760c356c7050f75faa5421d6812ab312b8651a1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4185,wireshark,32bb2a19ee58194a530a3c09a3494b22f99ea583,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2024-24478,wireshark,80a4dc55f4d2fa33c2b36a99406500726d3faaef,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-26419,wireshark,a9fc769d7bb4b491efb61c699d57c9f35269d871,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-9429,wireshark,73c5fff899f253c44a72657048aec7db6edee571,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-9429,wireshark,a2530f740d67d41908e84434bb5ec99480c2ac2e,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-25863,wireshark,5803c7b87b3414cdb8bf502af50bb406ca774482,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-9430,wireshark,6b98dc63701b1da1cc7681cb383dabb0b7007d73,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-9430,wireshark,93d6b03a67953b82880cdbdcf0d30e2a3246d790,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-7044,wireshark,f90a3720b73ca140403315126e2a478c4f70ca03,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-9431,wireshark,086003c9d616906e08bbeeab9c17b3aa4c6ff850,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-9428,wireshark,9fe2de783dbcbe74144678d60a4e3923367044b2,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-26575,wireshark,3ff940652962c099b73ae3233322b8697b0d10ab,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-17498,wireshark,76afda963de4f0b9be24f2d8e873990a5cbf221b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-15466,wireshark,11f40896b696e4e8c7f8b2ad96028404a83a51a4,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-25866,wireshark,4a948427100b6c109f4ec7b4361f0d2aec5e5c3f,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-25862,wireshark,c4634b1e99b1a7f490e53b4e18e2bd50e926315a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-25862,wireshark,7f3fe6164a68b76d9988c4253b24d43f498f1753,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-7045,wireshark,01f261de41f4dd3233ef578e5c0ffb9c25c7d14d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-13164,wireshark,e6e98eab8e5e0bbc982cfdc808f2469d7cab6c5a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-11647,wireshark,6f56fc9496db158218243ea87e3660c874a0bab0,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-26418,wireshark,f4374967bbf9c12746b8ec3cd54dddada9dd353e,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-26420,wireshark,33e63d19e5496c151bad69f65cdbc7cba2b4c211,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2020-28030,wireshark,b287e7165e8aa89cde6ae37e7c257c5d87d16b9b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4181,wireshark,c22b8bcb5f518f4ec78f344b7751bba19adba6c8,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4182,wireshark,b3215d99cacbcd2613157d10f11b233b35b5d10b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4183,wireshark,fcf945f7479d8770fc25f5bd7ec2cce1f9b77b28,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4184,wireshark,ebcba787a0c27183db63fc8a1fae798f2d09633a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-4186,wireshark,ca71d1624cfb97a06e96d7c22239fdd677d666ec,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-22173,wireshark,26f0db01a7f7e6c69eee2f1c601444c64ca53e19,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-22174,wireshark,785e291c1be04beebae3f3603752f5737dc1694d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-22191,wireshark,e99c9afce86edd47b4388dd6e10cf2e758fe31cf,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-22207,wireshark,b7a0650e061b5418ab4a8f72c6e4b00317aff623,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-22222,wireshark,0137c24d60934f131b25506a88c9464e4dc827de,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-22235,wireshark,029a7fcec5c6fc9407bd7f50ad6c3ce79f4d393b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39920,wireshark,72ad7d9cdd4384857eec31d7ae295a330aa2d0ff,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39921,wireshark,bb41b6619210d998f1abacc43ee20acc985249a4,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39923,wireshark,9104a3744e63b54b2cff3152aedeea340976355b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39924,wireshark,79a9fe1cf0d6bcc821f2d56b130c80c9052b5c58,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39925,wireshark,e15e987468ca5edcab0ccde70e7bea622783403e,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39928,wireshark,0b473c01ab38e3b7debeeb4df82423fe53d0ff54,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2021-39929,wireshark,ed98abe2080053403f1881a8b2df1905a3ccdf2e,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0582,wireshark,1fd1853837a28699ee6f3951b37b6e231204af02,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0583,wireshark,d9023299e3d9d41d6231c7924e5f5bc12ec58f16,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0586,wireshark,24403a9a35cd7fbe5ea6e596b1c6deb9d8633566,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0171,linux,683412ccf61294d727ead4a73d97397396e69a6b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0185,linux,722d94847de29310e8aa03fcbdb41fc92c521756,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0264,linux,7d3baf0afa3aa9102d6a521a8e4c41888bb79882,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0286,linux,105cd17a866017b45f3c45901b394c711c97bf40,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0322,linux,a2d859e3fc97e79d907761550dbc03ff1b36479c,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0433,linux,3ccdcee28415c4226de05438b4d89eb5514edf73,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0435,linux,9aa422ad326634b76309e8ff342c246800621216,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0487,linux,bd2db32e7c3e35bd4d9b8bbff689434a50893546,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0492,linux,24f6008564183aa120d07c03d9289519c2fe02af,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0500,linux,20b2aff4bc15bda809f994761d5719827d66c0b4,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0516,linux,2c212e1baedcd782b2535a3f86bc491977677c0e,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0617,linux,7fc3b7c2981bbd1047916ade327beccb90994eee,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0644,linux,032146cda85566abcd1c4884d9d23e4e30a07e9a,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0646,linux,6c342ce2239c182c2428ce5a44cb32330434ae6e,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0742,linux,2d3916f3189172d5c69d33065c3c21119fe539fc,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0812,linux,912288442cb2f431bf3c8cb097a5de83bc6dbac1,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0847,linux,9d2231c5d74e13b2a0546fee6737ee4446017903,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0850,linux,ce3aba43599f0b50adbebff133df8d08a3d5fffe,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0854,linux,aa6f8dcbab473f3a3c7454b74caa46d36cdc5d13,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0995,linux,c993ee0f9f81caf5767a50d1faeba39a0dc82af2,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-0998,linux,870aaff92e959e29d40f9cfdb5ed06ba2fc2dae0,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1011,linux,0c4bcfdecb1ac0967619ee7ff44871d93c08c909,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1015,linux,6e1acfa387b9ff82cfc7db8cc3b6959221a95851,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1016,linux,4c905f6740a365464e91467aa50916555b28213d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1043,linux,a30f895ad3239f45012e860d4f94c1a388b36d14,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1055,linux,04c2a47ffb13c29778e2a14e414ad4cb5a5db4b5,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1158,linux,2a8859f373b0a86f0ece8ec8312607eacf12485d,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1205,linux,fc6d01ff9ef03b66d4a3a23b46fc3c3d8cf92009,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1419,linux,4b848f20eda5974020f043ca14bacf7a7e634fc8,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1508,linux,89c2b3b74918200e46699338d7bcc19b1ea12110,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1516,linux,7781607938c8371d4c2b243527430241c62e39c2,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1651,linux,ecd1735f14d6ac868ae5d8b7a2bf193fa11f388b,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1671,linux,ff8376ade4f668130385839cef586a0990f8ef87,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1678,linux,864e5c090749448e879e86bec06ee396aa2c19c5,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1679,linux,0ac4827f78c7ffe8eef074bc010e7e34bc22f533,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1729,linux,3ac6487e584a1eb54071dbe1212e05b884136704,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1734,linux,d270453a0d9ec10bb8a802a142fb1b3601a83098,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1786,linux,4379bf8bd70b5de6bba7d53015b0c36c57a634ee,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1789,linux,9f46c187e2e680ecd9de7983e4d081c3391acc76,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1852,linux,fee060cd52d69c114b62d1a2948ea9648b5131f9,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1882,linux,353f7988dd8413c47718f7ca79c030b6fb62cfe5,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1943,linux,c1ad35dd0548ce947d97aaf92f7f2f9a202951cf,resolved,,1,True,False,True,commit_node_from_git_log_all,
CVE-2022-1972,linux,fecf31ee395b0295f2d7260aa29946b7605f7c85,resolved,,1,True,False,True,commit_node_from_git_log_all,
